"subject" "activity" "featDomain" "featAcceleration" "featInstrument" "featJerk" "featMagnitude" "featVariable" "featAxis" "count" "average"
"5429" 9 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 50 -0.9639966798
"5430" 9 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 50 -0.958562455
"5431" 9 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "NA" "NA" 550 -0.588289877699818
"5432" 9 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 50 -0.9633745492
"5433" 9 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 50 -0.9550268052
"5434" 9 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "NA" 50 -0.113796061954
"5435" 9 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "X" 600 -0.434076368946667
"5436" 9 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "Y" 550 -0.307845279458727
"5437" 9 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "Z" 500 0.0174371270548
"5438" 9 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 50 -0.5802528348
"5439" 9 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 50 -0.1191541962
"5440" 9 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 50 0.9578730416
"5441" 9 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 50 -0.9218210626
"5442" 9 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 50 -0.9699944882
"5443" 9 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 50 -0.9712046902
"5444" 9 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "NA" "NA" 550 -0.536124563770364
"5445" 9 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 50 -0.9308684376
"5446" 9 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 50 -0.91512680016
"5447" 9 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 2150 -0.997139290683721
"5448" 9 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "X" 450 -0.748864630017778
"5449" 9 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "Y" 450 -0.726330259793778
"5450" 9 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "Z" 450 -0.819311251782422
"5451" 9 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 100 -0.58049855002056
"5452" 9 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 100 -0.627893308729
"5453" 9 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 100 -0.507470211439
"5454" 9 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 50 -0.9463891504
"5455" 9 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 50 -0.9231319366
"5456" 9 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 50 -0.965686312
"5457" 9 "LAYING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "NA" "NA" 500 -0.75594298073516
"5458" 9 "LAYING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 100 -0.56247445213
"5459" 9 "LAYING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 50 -0.9034005814
"5460" 9 "LAYING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "NA" "NA" 500 -0.810804324382
"5461" 9 "LAYING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 100 -0.486003816639
"5462" 9 "LAYING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 50 -0.9522904702
"5463" 9 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 2150 -0.995326754367442
"5464" 9 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "X" 450 -0.729970509808889
"5465" 9 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "Y" 450 -0.723609176774444
"5466" 9 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "Z" 450 -0.785730486062222
"5467" 9 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 100 -0.6964141357314
"5468" 9 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 100 -0.574851675527
"5469" 9 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 100 -0.38390585984
"5470" 9 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 50 -0.9409810272
"5471" 9 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 50 -0.9128367508
"5472" 9 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 50 -0.9419711636
"5473" 9 "LAYING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "NA" "NA" 500 -0.786855004534
"5474" 9 "LAYING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 100 -0.506106673826
"5475" 9 "LAYING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 50 -0.921929738394
"5476" 9 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 2150 -0.997648928204651
"5477" 9 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "X" 450 -0.824286548484444
"5478" 9 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "Y" 450 -0.841877678111111
"5479" 9 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "Z" 450 -0.802230239611111
"5480" 9 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 100 -0.52466750119
"5481" 9 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 100 -0.595588237949
"5482" 9 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 100 -0.525141787566
"5483" 9 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 50 -0.9686013042
"5484" 9 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 50 -0.966634136
"5485" 9 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 50 -0.9597147176
"5486" 9 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "NA" "NA" 500 -0.8494611252978
"5487" 9 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 100 -0.3936588014854
"5488" 9 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 50 -0.9550947122
"5489" 9 "SITTING" "NA" "NA" "NA" "NA" "NA" "NA" "NA" 150 -0.245058011257333
"5490" 9 "SITTING" "NA" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 50 0.01983366452
"5491" 9 "SITTING" "NA" "NA" "Gyroscope" "Jerk" "NA" "NA" "NA" 50 -0.0944429619
"5492" 9 "SITTING" "NA" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 50 0.0213074293
"5493" 9 "SITTING" "NA" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 50 -0.031930473586
"5494" 9 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 50 -0.9004260078
"5495" 9 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "X" 600 -0.2797688327825
"5496" 9 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "Y" 550 -0.275999447210782
"5497" 9 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "Z" 500 -0.30295806558602
"5498" 9 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 50 -0.042328876778
"5499" 9 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 50 -0.04142711812
"5500" 9 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 50 0.0807919285908
"5501" 9 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 50 -0.9590200492
"5502" 9 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 50 -0.9191882264
"5503" 9 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 50 -0.9301768338
"5504" 9 "SITTING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "NA" "NA" 550 -0.487331357706927
"5505" 9 "SITTING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 50 -0.9032355368
"5506" 9 "SITTING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 50 -0.9066063206
"5507" 9 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "NA" 50 -0.9736382808
"5508" 9 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "X" 600 -0.236173422394167
"5509" 9 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "Y" 550 -0.301140571462345
"5510" 9 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "Z" 500 -0.32105048535854
"5511" 9 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 50 -0.0930708106
"5512" 9 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 50 -0.046663441472
"5513" 9 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 50 -0.052841489994
"5514" 9 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 50 -0.9645323452
"5515" 9 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 50 -0.9719274472
"5516" 9 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 50 -0.9687388914
"5517" 9 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "NA" "NA" 550 -0.570094168278546
"5518" 9 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 50 -0.9733641366
"5519" 9 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 50 -0.9663610734
"5520" 9 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 50 -0.88840476922
"5521" 9 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "X" 600 -0.305994091764917
"5522" 9 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "Y" 550 -0.272602959671982
"5523" 9 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "Z" 500 -0.27730587818178
"5524" 9 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 50 0.24832674354
"5525" 9 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 50 -0.02701677698
"5526" 9 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 50 -0.07537846886
"5527" 9 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 50 -0.9572277914
"5528" 9 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 50 -0.875141405
"5529" 9 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 50 -0.83200187268
"5530" 9 "SITTING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "NA" "NA" 550 -0.517136198038364
"5531" 9 "SITTING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 50 -0.8933617176
"5532" 9 "SITTING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 50 -0.8637564342
"5533" 9 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 50 -0.963945479
"5534" 9 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "X" 600 -0.2545626071475
"5535" 9 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "Y" 550 -0.303408181553818
"5536" 9 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "Z" 500 -0.3526904645857
"5537" 9 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 50 0.077005006374
"5538" 9 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 50 0.009817397262
"5539" 9 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 50 -0.008674672651
"5540" 9 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 50 -0.9645358564
"5541" 9 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 50 -0.9567775448
"5542" 9 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 50 -0.9618894376
"5543" 9 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "NA" "NA" 550 -0.585870608954545
"5544" 9 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 50 -0.964383757
"5545" 9 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 50 -0.9517802432
"5546" 9 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "NA" 50 -0.432211160932
"5547" 9 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "X" 600 -0.0520628057368333
"5548" 9 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "Y" 550 -0.337813423909636
"5549" 9 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "Z" 500 -0.3068491771534
"5550" 9 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 50 0.9163245106
"5551" 9 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 50 -0.0414258228938
"5552" 9 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 50 0.085263099144
"5553" 9 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 50 -0.9552804062
"5554" 9 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 50 -0.94645197
"5555" 9 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 50 -0.88585411242
"5556" 9 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "NA" "NA" 550 -0.517136198038364
"5557" 9 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 50 -0.8933617176
"5558" 9 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 50 -0.8637564342
"5559" 9 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 2150 -0.996476938172093
"5560" 9 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "X" 450 -0.796250371757778
"5561" 9 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "Y" 450 -0.721110978121111
"5562" 9 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "Z" 450 -0.770006315833556
"5563" 9 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 100 -0.539229675774
"5564" 9 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 100 -0.649716294756
"5565" 9 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 100 -0.55677723303
"5566" 9 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 50 -0.9618360162
"5567" 9 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 50 -0.910583361
"5568" 9 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 50 -0.9341874784
"5569" 9 "SITTING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "NA" "NA" 500 -0.7563888096572
"5570" 9 "SITTING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 100 -0.565203894695
"5571" 9 "SITTING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 50 -0.9064712292
"5572" 9 "SITTING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "NA" "NA" 500 -0.8294526257272
"5573" 9 "SITTING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 100 -0.468390360756
"5574" 9 "SITTING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 50 -0.9659970148
"5575" 9 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 2150 -0.988812926893023
"5576" 9 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "X" 450 -0.801653431328889
"5577" 9 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "Y" 450 -0.762463899882
"5578" 9 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "Z" 450 -0.717982555983333
"5579" 9 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 100 -0.534398717867
"5580" 9 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 100 -0.515888307449
"5581" 9 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 100 -0.5119751086273
"5582" 9 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 50 -0.956903459
"5583" 9 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 50 -0.86761360746
"5584" 9 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 50 -0.818001834824
"5585" 9 "SITTING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "NA" "NA" 500 -0.789109674066
"5586" 9 "SITTING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 100 -0.48916582053
"5587" 9 "SITTING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 50 -0.8691725114
"5588" 9 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 2150 -0.997337646809302
"5589" 9 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "X" 450 -0.807155305724444
"5590" 9 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "Y" 450 -0.83670492258
"5591" 9 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "Z" 450 -0.832410394935556
"5592" 9 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 100 -0.47259912701
"5593" 9 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 100 -0.614954120685
"5594" 9 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 100 -0.612596355003
"5595" 9 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 50 -0.9666604036
"5596" 9 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 50 -0.9585229866
"5597" 9 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 50 -0.9649413418
"5598" 9 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "NA" "NA" 500 -0.845880918388
"5599" 9 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 100 -0.4277902102693
"5600" 9 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 50 -0.9493949814
"5601" 9 "STANDING" "NA" "NA" "NA" "NA" "NA" "NA" "NA" 135 -0.251059793740741
"5602" 9 "STANDING" "NA" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 45 0.0457096772222222
"5603" 9 "STANDING" "NA" "NA" "Gyroscope" "Jerk" "NA" "NA" "NA" 45 0.0328201066444444
"5604" 9 "STANDING" "NA" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 45 0.0116017230222222
"5605" 9 "STANDING" "NA" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 45 0.00486631672888889
"5606" 9 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 45 -0.922001215777778
"5607" 9 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "X" 540 -0.242087596715
"5608" 9 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "Y" 495 -0.277267100257576
"5609" 9 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "Z" 450 -0.295685443141778
"5610" 9 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 45 -0.029183136346
"5611" 9 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 45 -0.060810158296
"5612" 9 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 45 0.0992409332222222
"5613" 9 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 45 -0.921990612
"5614" 9 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 45 -0.946046640444444
"5615" 9 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 45 -0.939889737333333
"5616" 9 "STANDING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "NA" "NA" 495 -0.496755803697677
"5617" 9 "STANDING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 45 -0.921030223111111
"5618" 9 "STANDING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 45 -0.908291403111111
"5619" 9 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "NA" 45 -0.970233786888889
"5620" 9 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "X" 540 -0.223022809432574
"5621" 9 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "Y" 495 -0.288590561013657
"5622" 9 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "Z" 450 -0.330649765432933
"5623" 9 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 45 -0.095897704
"5624" 9 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 45 -0.0419199574333333
"5625" 9 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 45 -0.0575743131488889
"5626" 9 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 45 -0.949105691555556
"5627" 9 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 45 -0.975036530444444
"5628" 9 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 45 -0.969726483555556
"5629" 9 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "NA" "NA" 495 -0.565477667449341
"5630" 9 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 45 -0.969824044222222
"5631" 9 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 45 -0.965287050888889
"5632" 9 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 45 -0.945609971111111
"5633" 9 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "X" 540 -0.289384277723333
"5634" 9 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "Y" 495 -0.278820290367273
"5635" 9 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "Z" 450 -0.318328328279333
"5636" 9 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 45 0.282310057333333
"5637" 9 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 45 -0.0200454954022222
"5638" 9 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 45 -0.0952747481333333
"5639" 9 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 45 -0.975741252444444
"5640" 9 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 45 -0.938635759333333
"5641" 9 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 45 -0.919295805777778
"5642" 9 "STANDING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "NA" "NA" 495 -0.559346800995111
"5643" 9 "STANDING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 45 -0.945167482444444
"5644" 9 "STANDING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 45 -0.936105010444444
"5645" 9 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 45 -0.969178822
"5646" 9 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "X" 540 -0.261042046836204
"5647" 9 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "Y" 495 -0.277180378779253
"5648" 9 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "Z" 450 -0.325081412205333
"5649" 9 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 45 0.0760032053555556
"5650" 9 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 45 0.0130699796066667
"5651" 9 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 45 -0.004700785502
"5652" 9 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 45 -0.969973398888889
"5653" 9 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 45 -0.963849332888889
"5654" 9 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 45 -0.970584264666667
"5655" 9 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "NA" "NA" 495 -0.59422867988802
"5656" 9 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 45 -0.969524578888889
"5657" 9 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 45 -0.963764177777778
"5658" 9 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "NA" 45 -0.5297404364
"5659" 9 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "X" 540 -0.0429273967833333
"5660" 9 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "Y" 495 -0.328315165212727
"5661" 9 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "Z" 450 -0.349040799946
"5662" 9 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 45 0.961323502222222
"5663" 9 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 45 -0.010383816474
"5664" 9 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 45 0.00914769235555555
"5665" 9 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 45 -0.989103160444445
